x,p,d,q,P,D,Q,p_norm,p_estac,p_ind,AIC.model
1608,0,1,5,0,3,5,1.80070937259318e-07,0.0336949900773999,0.921466064384562,135.817952988405
1343,0,1,3,1,3,4,1.80616054986266e-10,0.106469196470727,0.751390794157184,128.223302256582
1380,0,1,3,3,1,5,1.82518575456112e-05,0.0651848074344919,0.824285548625197,75.4431864567705
1605,0,1,5,0,3,2,1.84611538783635e-07,0.0535064648568142,0.938311317670995,133.299221585501
1317,0,1,3,0,3,2,1.85327978489356e-07,0.193954568503896,0.773845825156008,130.847114231259
73,0,0,0,3,0,0,1.93074752104046e-06,0.455500006222976,1.85407245112401e-14,193.498098605209
744,0,0,5,0,3,5,1.94402733277699e-07,0.539477057234627,0.668570074759005,128.943602232063
1508,0,1,4,2,3,1,1.9504772740025e-07,0.195256944738393,0.765325487808572,133.697518249443
27,0,0,0,1,0,2,1.95164217235566e-05,0.537804971665427,2.77555756156289e-15,198.123680855812
32,0,0,0,1,1,1,1.95224442479522e-06,0.636369792545559,1.33226762955019e-15,196.809374451974
12,0,0,0,0,1,5,1.95293466567767e-06,0.683571720536166,1.22124532708767e-15,201.722447284977
11,0,0,0,0,1,4,1.96064416542027e-06,0.650278452847182,1.33226762955019e-15,200.310104322245
16,0,0,0,0,2,3,1.96174247002223e-05,0.783961856320447,2.1094237467878e-15,188.549246726408
1185,0,1,2,1,1,2,1.97658600704358e-05,0.0376093573356409,0.766729096957961,65.4738113610454
1154,0,1,2,0,0,1,1.99515649201151e-06,0.0369372547112764,0.883886537532186,48.010183395736
1202,0,1,2,2,0,1,1.99553585897477e-06,0.0371746254153871,0.88384524607506,51.9638066494127
1214,0,1,2,2,2,1,2.00340770286228e-06,0.0742166824320547,0.263925443628358,103.738233921108
33,0,0,0,1,1,2,2.01639630309301e-06,0.644849266276361,1.33226762955019e-15,198.631546085326
788,0,0,5,2,3,1,2.01731964682985e-07,0.541850282541612,0.63073856759093,125.574658484922
1012,0,1,1,0,0,3,2.02811906267442e-06,0.0495962126249824,0.912638734025627,51.117652270724
1197,0,1,2,1,3,2,2.02870473866174e-08,0.0583551175888387,0.291809850270237,133.000502137512
50,0,0,0,2,0,1,2.04158445549694e-05,0.505740088415623,1.29896093881143e-14,193.136431741652
1504,0,1,4,2,2,3,2.04210399172137e-07,0.0827770202940465,0.809043401116049,111.060190064585
13,0,0,0,0,2,0,2.04339129198986e-06,0.567591212715698,3.33066907387547e-15,219.730941834137
1163,0,1,2,0,1,4,2.04399047519284e-05,0.0363454669130985,0.773867129470146,67.4925478411351
1201,0,1,2,2,0,0,2.05165444579166e-06,0.0366691502437024,0.884430095631004,49.9913779104788
325,0,0,2,1,2,0,2.08959293959521e-05,0.647712145474088,1.6074340225547e-07,132.110464420686
36,0,0,0,1,1,5,2.09143009098672e-06,0.694036525577969,1.4432899320127e-15,202.95316060298
1178,0,1,2,1,0,1,2.09701182697106e-06,0.0365528042525931,0.884723896686631,49.9948437140163
1162,0,1,2,0,1,3,2.1240246648933e-05,0.0382513830754691,0.762619705343183,65.5400740125734
1606,0,1,5,0,3,3,2.12800825945854e-07,0.0607893560646427,0.958387677631313,131.29140584819
1177,0,1,2,1,0,0,2.1332275498056e-06,0.0364829870199747,0.884398248598659,47.9977521051143
1187,0,1,2,1,1,4,2.14867371043496e-05,0.0406115122575619,0.753877991684589,69.4281903415225
1186,0,1,2,1,1,3,2.16949510999293e-05,0.0408675369700841,0.752822008075062,67.4313281595491
1385,0,1,3,3,2,4,2.17081650836544e-09,0.0250923288530316,0.205018556575817,169.050915817182
1382,0,1,3,3,2,1,2.17777472564779e-09,0.3036849418058,0.0521800740651205,150.17617724453
1528,0,1,4,3,2,3,2.17942201838713e-07,0.361557442671884,0.0272738966224015,118.600176772307
1445,0,1,4,0,0,4,2.18311108342462e-05,0.12031095678899,0.762101625640737,53.5069368444961
1537,0,1,4,4,0,0,2.18824977347831e-05,0.121887014189849,0.762704600348118,53.6176357325521
1232,0,1,2,3,1,1,2.20553608037988e-05,0.0389231763028836,0.757616194269269,67.5816889576229
742,0,0,5,0,3,3,2.20790968942989e-07,0.535280516386121,0.641320808440474,125.220009910851
1233,0,1,2,3,1,2,2.21248826949676e-05,0.0420742099985295,0.746522592139373,69.4682342712674
164,0,0,1,0,3,1,2.21327844034094e-07,0.560719459735324,5.83878629190071e-06,164.520165198041
1082,0,1,1,3,0,1,2.2174308111142e-06,0.0494315225709038,0.904968394667985,53.0300256576664
1234,0,1,2,3,1,3,2.23057261704256e-05,0.0397178494958535,0.752527935104802,71.3109906377028
1155,0,1,2,0,0,2,2.23920247594487e-06,0.0362075178033076,0.884639736178225,49.9761935727096
1084,0,1,1,3,0,3,2.24809460010589e-06,0.048764557317676,0.889381698704868,56.9961232262892
1037,0,1,1,1,0,4,2.24824336698622e-06,0.0486905096881063,0.906095866474597,55.028414221153
1105,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1106,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1107,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1108,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1109,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1110,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1111,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1112,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1113,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1114,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1115,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1116,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1117,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1118,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1119,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1120,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1121,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1122,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1123,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1124,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1125,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1126,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1127,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1128,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1129,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1130,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1131,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1132,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1133,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1134,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1135,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1136,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1137,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1138,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1139,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1140,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1141,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1142,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1143,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1144,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1145,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1146,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1147,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1148,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1149,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1150,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1151,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1152,0,1,1,4,0,0,2.25122186713397e-06,0.0487039319490481,0.904987962762002,53.0238783991938
1013,0,1,1,0,0,4,2.25963086725313e-06,0.0487061897642925,0.90320247653551,53.0150358202604
1036,0,1,1,1,0,3,2.26202935756385e-06,0.0489707107507185,0.898685157106063,53.005306147106
1630,0,1,5,1,3,3,2.26352791645812e-07,0.269549317194758,0.758246041499386,138.953779442644
1059,0,1,1,2,0,2,2.27196725953972e-06,0.048863868939211,0.896667753143363,52.9964154723292
1085,0,1,1,3,0,4,2.27862608207815e-06,0.0487066965577313,0.900016093826247,58.9969620929224
1171,0,1,2,0,3,0,2.28188658076327e-09,0.1719261808906,0.73331490959016,144.236832386253
1061,0,1,1,2,0,4,2.2821941190458e-06,0.0489126851367898,0.905298993632049,57.0054909418077
1164,0,1,2,0,1,5,2.2850213997543e-05,0.0401533400509762,0.75338566532961,69.2683090788115
78,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
79,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
80,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
81,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
82,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
83,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
84,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
85,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
86,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
87,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
88,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
89,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
90,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
91,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
92,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
93,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
94,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
95,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
96,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
97,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
98,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
99,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
100,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
101,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
102,0,0,0,3,0,5,2.28741275525481e-05,0.452447716630212,1.45938816586977e-12,187.615436213805
30,0,0,0,1,0,5,2.28890263185971e-05,0.538554734378927,2.28705943072782e-14,190.960073333053
1216,0,1,2,2,2,3,2.29374499178762e-06,0.0748283158102566,0.288862106871696,106.446049870978
1083,0,1,1,3,0,2,2.29516400825615e-06,0.0485821681741355,0.898094713214073,54.9887479300238
1060,0,1,1,2,0,3,2.30919423928666e-06,0.0490516405977161,0.904036516950834,55.0652793377695
1514,0,1,4,3,0,1,2.31578239666561e-05,0.128229258342679,0.757501212694251,53.3612226907547
1167,0,1,2,0,2,2,2.31579113256705e-05,0.0561119888016051,0.197693403296013,101.394506019364
1188,0,1,2,1,1,5,2.33343720629127e-05,0.0413075432291061,0.749201268805836,70.9226377073675
1235,0,1,2,3,1,4,2.33992752557663e-05,0.0406738957197335,0.751766768569621,73.0228914117364
29,0,0,0,1,0,4,2.36027086084131e-06,0.55291319582357,3.44169137633799e-15,199.033770814187
1161,0,1,2,0,1,2,2.36065990777591e-05,0.0386600002757744,0.758615138980136,63.6034617450461
765,0,0,5,1,3,2,2.36396518709594e-07,0.537719823748035,0.632978285548466,125.2305403771
1446,0,1,4,0,0,5,2.39940964400156e-05,0.137013807385346,0.739137792475017,54.5617111235412
1468,0,1,4,1,0,3,2.40794767448702e-05,0.124727908733432,0.760081744022268,53.1869600797067
985,0,1,0,5,0,0,2.41071365355364e-06,0.0645205400757144,0.25920637216886,54.4040278471625
870,0,1,0,0,0,5,2.41646215081517e-06,0.0645036667992908,0.259420242261645,54.4040193957294
1492,0,1,4,2,0,3,2.41757527805788e-05,0.128002296749345,0.760694384891505,55.3530846627305
918,0,1,0,2,0,5,2.42319490035641e-06,0.0644743755642023,0.259664859712115,58.4040175167049
942,0,1,0,3,0,5,2.42741853718234e-06,0.0644483527039715,0.259765440935854,60.4040137787339
989,0,1,0,5,0,4,2.42754859955588e-06,0.0644398908775867,0.259764750031213,62.4040145353958
987,0,1,0,5,0,2,2.4276371574175e-06,0.0644346700707813,0.259748180861751,58.4040146572233
990,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
991,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
992,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
993,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
994,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
995,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
996,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
997,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
998,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
999,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1000,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1001,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1002,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1003,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1004,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1005,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1006,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1007,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
1008,0,1,0,5,0,5,2.42773539466881e-06,0.0644390203059058,0.25976546396005,64.4040144960283
988,0,1,0,5,0,3,2.4277360546684e-06,0.0644377796469343,0.259768841136881,60.404014579767
966,0,1,0,4,0,5,2.42787417089548e-06,0.0644397269115726,0.259765748898153,62.4040143353804
986,0,1,0,5,0,1,2.42798178904427e-06,0.0644373197801457,0.259805128240534,56.4040147282555
894,0,1,0,1,0,5,2.42931280575874e-06,0.064441938903495,0.259877827896845,56.4040141885693
1516,0,1,4,3,0,3,2.43590930154876e-05,0.126430443341236,0.757838542531483,57.0487972408567
1540,0,1,4,4,0,3,2.46405097889623e-05,0.126058548045226,0.758064574375672,59.0516298315144
1522,0,1,4,3,1,3,2.46938580138194e-05,0.122374053322041,0.827713555365504,71.8914479355901
1231,0,1,2,3,1,0,2.49246669511303e-05,0.041748277363241,0.716862189206841,66.5983820050865
1517,0,1,4,3,0,4,2.49728098112268e-05,0.125341352244915,0.758381701752364,59.0546923704041
1491,0,1,4,2,0,2,2.50841339118918e-05,0.124464631627188,0.760317527155918,53.0575785820164
1515,0,1,4,3,0,2,2.52276393962936e-05,0.125194266522759,0.758123685142359,55.0554587488603
191,0,0,1,1,3,4,2.52430957768474e-09,0.475841901621306,1.0159005901178e-05,167.058109791826
1511,0,1,4,2,3,4,2.52875845535603e-10,0.689787445334273,0.00116252037929676,181.062642146094
1512,0,1,4,2,3,4,2.52875845535603e-10,0.689787445334273,0.00116252037929676,181.062642146094
1184,0,1,2,1,1,1,2.5408074858307e-05,0.0399556261925798,0.746633859324195,63.7546876679479
1490,0,1,4,2,0,1,2.5479686583154e-05,0.129136078086279,0.766477753510711,51.7192939470718
1207,0,1,2,2,1,0,2.5538511454387e-05,0.0574025391697701,0.670286988999493,66.2900801289783
35,0,0,0,1,1,4,2.57292565062367e-06,0.687104857576598,1.33226762955019e-15,201.565262841138
1538,0,1,4,4,0,1,2.58582361335715e-05,0.121942340079784,0.762578253440424,55.2019476089261
1523,0,1,4,3,1,4,2.59307596002794e-05,0.124056108231833,0.819354123432671,73.6180403265189
1215,0,1,2,2,2,2,2.6075141102931e-06,0.0710797858676956,0.223805014547162,105.219216955944
1315,0,1,3,0,3,0,2.6116392029932e-07,0.232582557775321,0.919447980944292,141.326356185473
168,0,0,1,0,3,5,2.61176203017059e-09,0.476656940837372,9.69102573378233e-06,167.042462566964
187,0,0,1,1,3,0,2.66069604601453e-08,0.607713489192298,8.71089629650434e-07,164.751937809393
1383,0,1,3,3,2,2,2.67444968868355e-10,0.301187123715049,0.0185401137887258,111.55316789478
1585,0,1,5,0,0,0,2.69255251985408e-05,0.027621000850658,0.904043864934663,46.4936306391744
1467,0,1,4,1,0,2,2.69881207153467e-05,0.122975723177076,0.766950133652616,51.4403315321007
1217,0,1,2,2,2,4,2.7095683355899e-06,0.0696471401202653,0.249217727880336,108.291575308186
21,0,0,0,0,3,2,2.72165886719792e-09,0.622979489835379,2.1094237467878e-15,191.626593228338
1196,0,1,2,1,3,1,2.72722709161832e-08,0.0569799897102581,0.397054243409211,134.501740112363
1493,0,1,4,2,0,4,2.72999893886447e-05,0.123487961329842,0.758270895723372,57.0110139192152
1473,0,1,4,1,1,2,2.74441911831129e-05,0.115383344793755,0.830448309418384,65.9712432413919
881,0,1,0,0,2,4,2.74517228305245e-07,0.0963235991535366,0.529344261468451,105.510597134535
1509,0,1,4,2,3,2,2.78852072572326e-07,0.20739008975781,0.850792222692896,134.472893033464
896,0,1,0,1,1,1,2.79092295760684e-06,0.089174144864308,0.126427318195641,65.1640202806919
167,0,0,1,0,3,4,2.79155587354482e-09,0.481687504902986,8.86234048902423e-06,165.048307707509
741,0,0,5,0,3,2,2.79432565901924e-07,0.545586002674666,0.617472965720986,123.263635629983
1225,0,1,2,3,0,0,2.79742484925477e-06,0.038139364850333,0.874595252085338,51.7216574028394
1346,0,1,3,2,0,1,2.80806364767759e-06,0.0619226477872212,0.818244689491291,52.8983938597873
1469,0,1,4,1,0,4,2.80987618091153e-05,0.120599501051877,0.761705489166116,55.0274025163918
901,0,1,0,1,2,0,2.84758435157185e-06,0.239704961129517,0.0653458363610927,118.852968683153
1541,0,1,4,4,0,4,2.85497193705395e-05,0.123133923268952,0.762589851348998,60.973203559262
1476,0,1,4,1,1,5,2.85597470851793e-05,0.130354432999673,0.813192506394446,71.4551986211377
766,0,0,5,1,3,3,2.85647183399119e-07,0.539169840810933,0.619796244777282,127.224002929051
1450,0,1,4,0,1,3,2.85968326260849e-05,0.119284228972058,0.827992105075462,66.076020605843
1474,0,1,4,1,1,3,2.86269207822066e-05,0.122961919659852,0.825599847639047,68.100853023297
1539,0,1,4,4,0,2,2.8688947638373e-05,0.121745597209784,0.759980494462507,56.9543767628382
873,0,1,0,0,1,2,2.8736075930073e-06,0.086956812021865,0.122275998949574,65.0409415933178
1497,0,1,4,2,1,2,2.8873247743854e-05,0.11596161727921,0.829392772084887,67.960473112757
1298,0,1,3,0,0,1,2.89453108927674e-06,0.0614961771974427,0.815454769904286,48.9406739902243
596,0,0,4,0,3,1,2.89516628094413e-07,0.717378616936554,0.412092319310534,128.7477040633
1153,0,1,2,0,0,0,2.89608695162947e-06,0.0442732887259286,0.848290607909874,47.2054366731276
897,0,1,0,1,1,2,2.8972609120883e-06,0.0858748944009008,0.117515514362392,66.9974836230049
1502,0,1,4,2,2,1,2.91474568544753e-07,0.081054401657356,0.663374761064905,109.423068937215
792,0,0,5,2,3,5,2.94264013413523e-07,0.549551170728747,0.663429239001819,132.033530043869
1607,0,1,5,0,3,4,2.95163420613746e-07,0.0563534841163227,0.90921798078694,132.832076192343
874,0,1,0,0,1,3,2.95283529441983e-06,0.0862179262030259,0.120769239249244,66.9978024510519
1345,0,1,3,2,0,0,2.95311775372349e-06,0.0609638716441683,0.814919580504312,50.9269132816164
192,0,0,1,1,3,5,2.96043886655953e-09,0.484607301184126,8.16713527584945e-06,169.044514810732
1452,0,1,4,0,1,5,2.9795367905515e-05,0.124509287826323,0.821715754787463,69.7915543620688
1470,0,1,4,1,0,5,2.98595970553992e-05,0.133157144004324,0.730107962645249,56.3199189894451
1498,0,1,4,2,1,3,2.98736891702557e-05,0.11554074173491,0.826554985987835,69.9551566574355
1527,0,1,4,3,2,2,3.01079109515382e-07,0.0558760296309619,0.44013281436968,109.582005155883
1322,0,1,3,1,0,1,3.01871892877237e-06,0.0608295893039776,0.814191815301622,50.9288516786476
1496,0,1,4,2,1,1,3.02239280630149e-05,0.125991017493115,0.822557574496145,66.1434166567721
1191,0,1,2,1,2,2,3.05035455892319e-05,0.0457505493059993,0.225294649292391,105.343949893033
1321,0,1,3,1,0,0,3.060864465951e-06,0.0607873044835502,0.813425883159353,48.9301209472315
1077,0,1,1,2,3,2,3.0821483947395e-08,0.0750294753369467,0.689885843215223,138.458316291271
503,0,0,3,2,3,4,3.08940056612884e-07,0.589900371311242,0.236997572322653,133.06601827687
878,0,1,0,0,2,1,3.09593801226606e-06,0.250791666325264,0.227968959641878,113.363556192892
884,0,1,0,0,3,1,3.11484875012955e-09,0.274538874687623,0.154830189981347,135.330297392332
1364,0,1,3,2,3,1,3.12871419207757e-07,0.179992100767803,0.98523169742851,131.215737582855
920,0,1,0,2,1,1,3.13474944419363e-06,0.0870339285509188,0.129217492160245,66.9873252398252
1485,0,1,4,1,3,2,3.13776735246512e-07,0.207170257001242,0.262394127913664,139.755837472654
875,0,1,0,0,1,4,3.1432524789246e-06,0.0871140013001396,0.129448341382019,68.9904437677521
1316,0,1,3,0,3,1,3.14355741574577e-07,0.227157025192448,0.878586924540588,130.452317563515
1495,0,1,4,2,1,0,3.16035967795135e-05,0.188456890715969,0.793873852277702,67.0737081814445
904,0,1,0,1,2,3,3.16342449990543e-07,0.0994656565419164,0.517866692871962,105.560661277333
1521,0,1,4,3,1,2,3.17286583124343e-05,0.10800355643143,0.832010873720327,69.8712966310581
787,0,0,5,2,3,0,3.18299195115572e-07,0.543743015779851,0.518238253300365,124.866850891449
1451,0,1,4,0,1,4,3.19417530423342e-05,0.10722095385216,0.832323112737347,67.9532782176275
1520,0,1,4,3,1,1,3.20215997583202e-05,0.119301704097764,0.825989740121244,68.1102759153661
1475,0,1,4,1,1,4,3.20728754349753e-05,0.112545145585984,0.828750353336374,69.8991874569851
1038,0,1,1,1,0,5,3.21140801798803e-06,0.0475387492450864,0.901698263690705,56.915115536701
1028,0,1,1,0,3,1,3.21564134051406e-09,0.211016639232168,0.789874187323777,136.729657599713
1014,0,1,1,0,0,5,3.2171296141766e-06,0.0475331533045652,0.901768752634427,54.9151129096113
1062,0,1,1,2,0,5,3.21903326003514e-06,0.0475346085849192,0.901802828286048,58.9151117945411
1086,0,1,1,3,0,5,3.21969988325252e-06,0.0475282030244371,0.901746645611247,60.9151116674438
41,0,0,0,1,2,4,3.22096094321656e-05,0.673242650180624,3.10862446895044e-15,187.801901176556
1029,0,1,1,0,3,2,3.22239166250803e-09,0.202515124507497,0.753947299166157,136.878779403427
1299,0,1,3,0,0,2,3.23390064850163e-06,0.0601203837791515,0.812038123465397,50.9113715385889
502,0,0,3,2,3,3,3.25008505687712e-07,0.591736811995041,0.224398270555221,131.079206716825
478,0,0,3,1,3,3,3.257446581423e-07,0.591731268823936,0.225447486965544,129.073195068425
454,0,0,3,0,3,3,3.26267218922078e-07,0.599015936312195,0.316008735369675,127.349717070283
885,0,1,0,0,3,2,3.26703707379593e-09,0.271831472601494,0.140712155368133,135.672631383091
1449,0,1,4,0,1,2,3.2680096076295e-05,0.123355413308334,0.822044847532942,64.148704844248
1022,0,1,1,0,2,1,3.27189287531791e-06,0.185946091342879,0.824259898999448,114.752668386034
1448,0,1,4,0,1,1,3.27862539270372e-05,0.182979030584554,0.789852210431193,63.8712598196307
1494,0,1,4,2,0,5,3.28077203979456e-05,0.130471389128188,0.725035287346274,58.2569754541615
1156,0,1,2,0,0,3,3.31628068931121e-06,0.0372302438835503,0.871041924777933,51.5684250486487
1542,0,1,4,4,0,5,3.31661375847775e-05,0.131007660938792,0.7257080845429,62.1904938353161
477,0,0,3,1,3,2,3.31802258907148e-07,0.59785511718958,0.30388435596987,127.349808277925
157,0,0,1,0,2,0,3.33814921738687e-05,0.560225414152378,6.20896395886472e-06,180.794765250699
1524,0,1,4,3,1,5,3.35771145152634e-05,0.11589693256537,0.796858415796901,74.820429026852
501,0,0,3,2,3,2,3.35885462039652e-07,0.596459799542343,0.292608994882604,129.345626600944
500,0,0,3,2,3,1,3.36761019200745e-07,0.588748451068791,0.250655458173125,127.61899523906
479,0,0,3,1,3,4,3.37375058163469e-07,0.593181715760002,0.218832613214299,131.077302470233
45,0,0,0,1,3,2,3.37744418247582e-09,0.620924970076994,2.22044604925031e-15,193.593388025844
1170,0,1,2,0,2,5,3.38268208365176e-06,0.0657868551917946,0.232413120084501,106.361354571723
